Timestamp,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,AT_C,RH_Percent,WD_deg,BP_mmHg,Station
23-08-2022,13.25,28.08,1.34,17.65,10.47,2.04,3.77,0.45,11.42,0.34,7.44,23.57,64.12,289.31,706.16,Hombegowda
24-08-2022,12.01,25.1,1.33,18.57,10.95,2.11,4.52,0.45,11.03,0.36,7.39,22.66,65.08,290.84,707.12,Hombegowda
25-08-2022,16.73,36.62,1.36,19.36,11.41,2.06,4.89,0.45,11.54,0.4,7.44,23.15,61.05,257.76,706.34,Hombegowda
26-08-2022,14.71,31.68,1.3,21.17,12.32,2.1,4.7,0.46,11.14,0.44,7.53,22.24,61.19,248.24,705.75,Hombegowda
27-08-2022,12.32,25.89,1.2,21.37,12.3,2.11,4.86,0.44,13.33,0.41,7.3,22.81,58.24,251.04,705.74,Hombegowda
28-08-2022,10.71,22.08,1.34,18.48,10.92,2.07,4.8,0.43,16.83,0.35,7.01,23.16,56.23,208.78,705.07,Hombegowda
29-08-2022,17.49,38.51,1.3,25.03,14.37,2.09,5.16,0.45,16.4,0.43,7.35,23.11,59.95,222,705.75,Hombegowda
30-08-2022,20.22,45.66,1.3,22.76,13.16,2.1,4.57,0.44,17.15,0.41,7.19,24.52,58.14,135.93,706.07,Hombegowda
31-08-2022,17.43,38.67,1.32,18.52,10.92,2.13,5,0.43,14.72,0.4,7.15,23.57,64.79,150.04,705.52,Hombegowda
01-09-2022,14.99,32.57,1.41,20.65,12.13,2.1,4.56,0.45,13.93,0.43,7.4,22.95,64.62,190.69,705.47,Hombegowda
02-09-2022,21.58,48.75,1.35,22.79,13.22,2.13,3.9,0.48,13.47,0.52,7.95,23.32,62.92,170.09,706.19,Hombegowda
03-09-2022,21.41,48.7,1.34,24.19,13.94,2.06,4.18,0.46,21.7,0.47,7.65,24.87,56.93,221.26,706,Hombegowda
04-09-2022,13.83,29.49,1.29,19.39,11.36,2.1,4.52,0.44,20.02,0.38,7.21,24.25,64.48,220.98,705.94,Hombegowda
05-09-2022,11.7,24.15,1.32,22.21,12.85,2.05,4.81,0.83,21.17,0.44,7.13,24.21,63.72,214.71,705.79,Hombegowda
06-09-2022,12,25.09,1.28,20.39,11.86,2.08,4.57,1.26,17.87,0.42,7.27,23.68,59.14,241.13,705.19,Hombegowda
07-09-2022,9.18,18.07,1.27,16.65,9.89,2.1,4.62,0.3,13.5,0.35,7.4,22.6,61.43,278.9,705.52,Hombegowda
08-09-2022,8.67,16.93,1.29,16.75,9.95,2.09,4.42,0.56,11.67,0.35,7.44,22,62.33,281.54,705.22,Hombegowda
09-09-2022,9.79,19.65,1.3,16.15,9.65,2.09,5.05,0.48,12.27,0.36,7.56,23.13,58.92,280.45,704.66,Hombegowda
10-09-2022,9.24,18.29,1.29,16.33,9.74,2.1,4.7,0.55,11.24,0.35,7.63,22.73,60.07,282.59,704.82,Hombegowda
11-09-2022,13.58,29.055,1.29,14.48,8.75,2.17,4.4,0.41,12.58,0.32,7.46,22.65,58.24,279.43,704.22,Hombegowda
12-09-2022,17.92,39.82,1.28,17.26,10.22,2.16,5.34,0.12,11.97,0.33,7.45,22.78,56.65,277.44,704.2,Hombegowda
13-09-2022,14.23,30.46,1.36,16.89,10.09,2.12,4.52,0.46,12.1,0.35,7.55,22.27,59.8,276.46,706.61,Hombegowda
14-09-2022,12.48,26.41,1.33,15.61,9.37,2.1,4.48,0.41,12.23,0.34,7.6,23.04,58,273.86,708.71,Hombegowda
15-09-2022,14.38,30.79,1.31,17.31,10.28,2.1,4.53,0.89,11.64,0.37,7.74,23.29,55.18,285.19,709.06,Hombegowda
16-09-2022,15.85,34.54,1.32,17.7,10.49,2.02,6.01,1.08,11.69,0.45,8.89,23.89,53.88,289.09,707.52,Hombegowda
17-09-2022,16.43,35.81,1.36,15.88,9.55,2.12,6.99,0.8,11.69,0.38,7.85,24.09,53.43,283.66,707.08,Hombegowda
18-09-2022,16,34.99,1.32,14.64,8.87,2.08,3.99,0.45,13.34,0.36,7.73,24.38,52.12,287.43,707.47,Hombegowda
19-09-2022,16.39,35.7,1.24,15.54,9.28,2.13,4.78,0.29,12.47,0.34,7.87,23.5,53.88,292.44,707.27,Hombegowda
20-09-2022,19.18,42.99,1.56,21.83,12.75,2.12,3.97,0.29,11.82,0.34,7.86,23.03,51.76,294.34,706.88,Hombegowda
21-09-2022,18.61,41.36,1.28,17.72,10.47,2.14,4.5,0.27,13.37,0.34,7.76,23.09,52.79,286.96,706.74,Hombegowda
22-09-2022,22.33,50.95,1.39,17.17,10.25,2.1,4.35,0.32,15.82,0.4,8.1,23.86,48.12,286.46,707.31,Hombegowda
23-09-2022,25.98,59.92,1.3,16.12,9.62,2.15,4.96,0.33,15.69,0.39,8.04,23.86,49.01,292.09,707.79,Hombegowda
24-09-2022,17.22,37.84,1.29,15.88,9.47,2.15,4.22,0.51,14.06,0.34,7.66,23.66,51.96,281.59,707.29,Hombegowda
25-09-2022,15.8,34.67,1.41,16.81,10.08,2.14,4.76,0.58,14.37,0.39,7.88,23.9,52.2,246.56,706.28,Hombegowda
26-09-2022,21.33,48.64,1.26,21.57,12.5,2.09,4.17,0.24,11.36,0.51,8.38,22.99,57.97,256.35,706.98,Hombegowda
27-09-2022,19.77,44.49,1.3,19.99,11.66,2.12,4.86,0.85,14.65,0.4,8.01,23.96,52.53,266.74,706.25,Hombegowda
28-09-2022,20.65,47.05,1.26,20.54,11.92,2.16,4.84,0.95,14.23,0.46,7.65,23.88,54.17,276.09,705.3,Hombegowda
29-09-2022,17.73,39.53,1.36,18.48,10.94,2.1,4.64,0.49,15.87,0.4,8.11,23.43,51.93,268.21,705.15,Hombegowda
30-09-2022,14.9,32.28,1.28,17.64,10.42,2.08,4.57,0.48,19.61,0.34,7.95,22.35,56.68,286.24,705.88,Hombegowda
01-10-2022,12.37,25.88,1.28,19.01,11.15,2.1,4.46,0.48,19.38,0.41,8.14,21.04,58.59,290.74,706.49,Hombegowda
02-10-2022,19.71,44.03,1.33,17.96,10.64,2.11,4.45,0.49,22.06,0.38,7.97,22.58,46.86,275.8,706.14,Hombegowda
03-10-2022,24.73,56.69,1.33,21.43,12.48,2.13,5.06,0.49,16.42,0.45,8.23,22.53,48.24,271.29,705.76,Hombegowda
04-10-2022,26.89,62.52,1.3,20.45,11.93,2.11,4.61,0.48,21.51,0.44,8.07,23.66,44.8,248.18,705.62,Hombegowda
05-10-2022,28.64,66.43,1.29,19.48,11.4,2.11,4.78,0.48,22.44,0.43,7.99,23.51,45.15,270.57,705.09,Hombegowda
06-10-2022,20.28,45.54,1.32,17.91,10.52,2.1,4.84,0.46,21.3,0.41,7.87,22.17,52.14,281.49,704.69,Hombegowda
07-10-2022,21.05,47.32,1.39,20.21,11.88,2.17,4.44,0.5,17.22,0.39,8,22.99,54.06,266.39,705.63,Hombegowda
08-10-2022,19.84,44.48,1.42,17.76,10.6,2.11,4.98,0.51,20.21,0.36,7.15,23.62,52.33,199.79,706.73,Hombegowda
09-10-2022,25,57.42,1.36,22.97,13.33,2.05,4.71,0.5,13.48,0.44,8.02,22.68,60.49,205.71,707.03,Hombegowda
10-10-2022,15.11,32.73,1.38,21.91,12.74,2.09,4.21,0.5,15.7,0.33,7.52,23.33,60.17,179.31,707.78,Hombegowda
11-10-2022,20.68,46.62,1.35,22.54,13.05,2.01,4.38,0.49,14.78,0.42,8.32,23.68,59.24,164.93,707.43,Hombegowda
12-10-2022,20.5,46.26,1.44,21.38,12.54,2.03,5.11,0.63,15.96,0.41,8.13,23.67,57.65,212.4,707.74,Hombegowda
13-10-2022,20.2,45.68,1.35,24.25,14,2.1,5.74,0.52,15.95,0.4,8.15,24.05,57.52,149.42,707.44,Hombegowda
14-10-2022,22.34,50.67,1.37,25.83,14.85,2.09,4.79,0.58,20.46,0.44,8.39,22.53,62.85,207.4,706.94,Hombegowda
15-10-2022,11.7,24.4,1.31,22.92,13.27,2.06,4.76,0.36,15.91,0.38,8.03,23.31,60.28,178.74,705.92,Hombegowda
16-10-2022,16.74,36.7,1.36,22.39,13.01,2.04,4.25,0.49,17.34,0.41,8.05,23.1,61.27,173.58,707.65,Hombegowda
17-10-2022,13.05,27.73,1.31,22.06,12.77,2.02,4.65,0.53,11.18,0.39,7.84,23.29,58.81,147.65,709.12,Hombegowda
18-10-2022,18.61,41.1,1.24,19.55,11.36,2.02,5.45,0.39,17.33,0.36,7.97,22.67,60.33,231.85,709.67,Hombegowda
19-10-2022,16.29,35.69,1.38,23.07,13.39,2.07,5.53,0.46,21.19,0.36,7.96,23.77,56.39,184.16,708.43,Hombegowda
20-10-2022,18.24,40.71,1.36,25.46,14.64,2.13,3.43,0.44,21.21,0.41,7.99,23.28,57.96,176.65,708.89,Hombegowda
21-10-2022,20.45,46.16,1.41,23.97,13.9,2.08,4,0.48,17.05,0.37,7.78,23.46,56.79,131.8,710.12,Hombegowda
22-10-2022,30.18,70.44,1.37,26.57,15.24,2.04,3.88,0.43,22.8,0.41,7.8,23.32,53.03,114.69,710.54,Hombegowda
23-10-2022,35.22,83.05,1.35,24.33,14.04,2.03,4.99,0.31,31.95,0.38,7.98,23.05,46.09,180.92,709.55,Hombegowda
24-10-2022,32.99,77.38,1.37,23.78,13.76,2.02,4.91,0.35,37.05,0.37,8.12,22.17,38,225.56,708.2,Hombegowda
25-10-2022,40.52,96.24,1.44,26.84,15.45,2.04,5.81,0.48,34.33,0.44,8.19,21.52,40.92,209.12,708.78,Hombegowda
26-10-2022,52.99,127.4,1.39,37.8,21.24,2.02,5.12,0.75,32.46,0.63,8.72,22.55,41.26,151.68,709.88,Hombegowda
27-10-2022,33.92,79.96,1.35,29.73,16.91,2.08,5.68,0.79,24.68,0.45,8.14,22.35,43.2,144.9,709.57,Hombegowda
28-10-2022,28.33,66.02,1.33,20.83,12.17,2.1,4.44,0.39,27.43,0.38,7.59,22.48,53,109.92,708.7,Hombegowda
29-10-2022,27.52,63.96,1.35,21.35,12.45,2.08,5.32,0.34,26.21,0.32,7.82,22.26,55.72,123.11,708.64,Hombegowda
30-10-2022,25.34,58.21,1.46,19.16,11.38,2.02,4.41,0.38,28.91,0.3,7.76,22.89,56.5,113.57,708.84,Hombegowda
31-10-2022,40.45,95.96,1.27,24.39,14.01,2.06,4.71,0.39,37.84,0.35,7.93,23.31,47.31,101.84,708.51,Hombegowda
01-11-2022,25.2,57.98,1.38,20.98,12.28,2.12,5.05,0.17,27.04,0.32,7.76,21.68,56.36,112.31,709.16,Hombegowda
02-11-2022,10.22,20.55,1.3,21.27,12.36,2.07,3.57,0.38,15.41,0.29,7.78,20.84,61.17,97.22,708.64,Hombegowda
03-11-2022,14.62,31.43,1.39,24.37,14.09,2.05,4.16,0.45,13.65,0.33,8.05,21.7,60.07,110.79,708.51,Hombegowda
04-11-2022,14.16,30.33,1.31,21.96,12.75,2.06,4.95,0.54,13.9,0.3,7.89,22.55,58.93,128.06,709.8,Hombegowda
05-11-2022,17.25,38,1.28,21.02,12.21,2.08,5.19,0.45,16.47,0.25,7.66,23.03,55.45,129.46,711.12,Hombegowda
06-11-2022,25.08,57.69,1.38,20.63,12.1,2.01,4.65,0.42,23.26,0.35,7.86,22.48,56.04,120,711.4,Hombegowda
07-11-2022,38.96,92.33,1.31,26.97,15.39,2.06,6.1,0.44,31.27,0.4,8.17,22.97,47.4,126.84,710.82,Hombegowda
08-11-2022,35.31,83,1.32,25.99,14.9,2.09,4.37,0.45,25.46,0.39,8.13,23.17,48.19,121.97,710.34,Hombegowda
09-11-2022,39.49,93.78,1.37,27.23,15.61,2.12,5.11,0.59,26.16,0.44,8.42,23.01,47.22,126.08,710.04,Hombegowda
10-11-2022,27.82,64.61,1.3,21.03,12.24,2.12,5.07,0.35,28.86,0.3,7.51,22.57,51.75,111.53,709.58,Hombegowda
11-11-2022,38.42,91.07,1.35,20.13,11.8,2.07,3.89,0.45,34.59,0.33,7.72,20.71,56.57,81.95,709.02,Hombegowda
12-11-2022,17.19,37.84,1.31,21.03,12.26,2.12,4.6,0.98,23.63,0.35,7.53,20.32,64.51,84.51,708.87,Hombegowda
13-11-2022,10.36,20.8,1.33,18.46,10.9,2.15,4.23,0.37,11.68,0.29,7.77,21.48,62.38,127.1,709.47,Hombegowda
14-11-2022,14.17,30.31,1.38,20.4,11.97,2.09,4.19,0.37,12.15,0.31,7.92,22.41,57.04,126.08,710.32,Hombegowda
15-11-2022,31.51,73.82,1.44,25.18,14.57,2.06,5.03,0.56,22.51,0.37,8.02,22.81,54.62,125.65,710.49,Hombegowda
16-11-2022,42.8,102.02,1.38,25.88,14.89,2.04,5.4,0.42,29.71,0.36,7.84,23.11,52.41,123.68,708.94,Hombegowda
17-11-2022,48.5,117.32,1.28,32.87,18.52,2.03,4.6,0.6,29.62,0.44,8.47,21.85,47.35,124.34,708.88,Hombegowda
18-11-2022,36.19,90.55,1.36,34.4,19.41,2.09,4.79,0.48,30.71,0.42,8.47,21.26,39.22,124.44,711.27,Hombegowda
19-11-2022,36.76,91.95,1.38,30.89,17.54,2.02,4.77,0.49,32.62,0.38,8.74,20.86,44.69,118.59,715.38,Hombegowda
20-11-2022,38.3,95.7,1.33,26.26,15.05,2.14,4.89,0.44,29.97,0.36,7.9,19.79,47.74,138.03,707.83,Hombegowda
21-11-2022,38.01,95.12,1.28,21.63,12.55,2.15,4.11,0.29,40.01,0.26,4.69,21.18,42.05,133.48,711.62,Hombegowda
22-11-2022,16.34,40.69,1.29,20.73,12.08,2.18,3.95,0.59,17.81,0.24,4.6,21.12,58.65,94.91,707.67,Hombegowda
23-11-2022,11.74,29.36,1.33,20.71,12.09,2.11,3.5,0.53,18.23,0.26,4.88,21.83,61.04,148.21,708.1,Hombegowda
24-11-2022,16.02,40.05,1.37,22.45,13.05,2.14,4.43,0.54,12.14,0.31,4.86,21.38,65.22,136.1,708.6,Hombegowda
25-11-2022,24.61,61.59,1.3,21.25,12.36,2.11,3.34,0.49,16.39,0.28,4.95,22.4,57.97,140.07,709.79,Hombegowda
26-11-2022,22.71,56.74,1.35,21.48,12.52,2.06,3.34,0.52,15.45,0.26,4.72,22.83,54.97,136.47,708.73,Hombegowda
27-11-2022,25.39,63.5,1.31,19.67,11.52,2.07,4.13,0.43,21.76,0.25,4.47,23.17,55.31,138.74,707.09,Hombegowda
28-11-2022,42.26,105.62,1.36,23.76,13.75,2.08,3.85,0.62,29.07,0.33,5.01,23.49,53.79,149.51,707.73,Hombegowda
29-11-2022,48.48,121.32,1.31,21.99,12.77,2.11,4.49,0.47,36.1,0.3,4.76,23.05,50.99,125.55,708.43,Hombegowda
30-11-2022,43.78,109.35,1.31,24.42,14.06,2.11,4.22,0.69,34.34,0.33,4.93,21.59,48.77,123.64,709.04,Hombegowda
01-12-2022,35.48,88.76,1.28,22.6,13.06,2.14,3.72,0.57,21.87,0.33,4.8,20.9,59.48,128.38,709.12,Hombegowda
02-12-2022,23.5,58.89,1.3,19.75,11.55,2.1,4.42,0.49,15.16,0.3,4.75,22.87,55.79,135.12,708.59,Hombegowda
03-12-2022,14.91,37.1,1.29,17.25,10.22,2.07,3.74,0.38,12.97,0.22,4.51,23.25,54.46,130.89,708.85,Hombegowda
04-12-2022,13.11,32.62,1.27,16.05,9.57,2.06,4.34,0.15,16.72,0.17,4.17,22.98,53.16,125.8,709.42,Hombegowda
05-12-2022,34.33,85.85,1.34,20.99,12.25,2.06,4.74,0.74,23.42,0.27,4.49,22.57,54.94,134.5,710.01,Hombegowda
06-12-2022,45.16,112.97,1.35,21.8,12.69,2.06,3.77,0.48,26.17,0.3,4.61,22.66,53.32,121.04,709.19,Hombegowda
07-12-2022,44.29,110.85,1.36,25.57,14.71,2.03,4.62,0.45,27.55,0.35,4.88,21.52,44.01,98.49,708.56,Hombegowda
08-12-2022,42.22,105.9,1.33,22.23,12.9,2.1,5.15,0.71,37.56,0.28,4.77,21.31,41.57,149.7,707.3,Hombegowda
09-12-2022,35.75,89.43,1.32,19.78,11.59,2.14,4.19,0.55,38.13,0.27,4.6,19.34,47.54,166,705.26,Hombegowda
10-12-2022,7.61,18.96,1.27,18.47,10.85,2.14,4.21,0.49,23.75,0.22,4.39,18.32,67.11,230.92,704.02,Hombegowda
11-12-2022,5.83,14,1.34,21.24,12.39,2.1,4.4,0.39,17.52,0.27,4.33,19.8,67.34,128.48,705.67,Hombegowda
12-12-2022,9.54,23.7,1.31,22.72,13.15,2.11,4.63,0.6,20.68,0.25,4.4,21.34,63.5,140.53,706.88,Hombegowda
13-12-2022,11,27.53,1.33,20.17,11.81,2.08,4.8,0.51,20.52,0.2,4.2,21.49,61.81,137.76,708.78,Hombegowda
14-12-2022,12.43,31.12,1.33,19.15,11.26,2.11,4.03,0.68,13.39,0.25,4.58,21.53,58.16,139.3,709.73,Hombegowda
15-12-2022,21.48,53.93,1.36,23.56,13.65,2.11,5.53,0.52,14.71,0.24,4.77,21.87,47.3,144.06,709.21,Hombegowda
16-12-2022,32.48,81.18,1.25,27.77,15.79,2.09,5.95,0.66,14.12,0.36,4.98,21.72,43.59,149.69,708.49,Hombegowda
17-12-2022,31.24,78.06,1.3,27.1,15.47,2.04,5.16,0.35,17.52,0.28,4.54,22.15,46.93,132.28,709.14,Hombegowda
18-12-2022,40.45,101.22,1.34,17.97,10.65,2.13,4.75,0.3,31.87,0.23,4.11,22.21,53.71,114.79,708.39,Hombegowda
19-12-2022,38,95.18,1.32,21.57,12.55,2.12,4.16,0.44,32.99,0.24,4.32,21.32,50.71,124.8,707.81,Hombegowda
20-12-2022,31.08,77.7,1.31,23.81,13.73,2.1,3.92,0.3,23.64,0.28,4.35,21.82,51.73,127.06,707.36,Hombegowda
21-12-2022,24.8,62.07,1.32,22.33,12.96,2.13,4.76,0.46,21.94,0.27,4.57,21.88,47.33,129.26,708,Hombegowda
22-12-2022,26.94,67.41,1.3,27.72,15.8,2.1,4.05,0.34,19.41,0.29,4.55,21.34,42.74,114.58,707.81,Hombegowda
23-12-2022,34.05,84.92,1.34,26.78,15.33,2.11,3.31,0.48,25.84,0.29,4.54,21.63,43.76,109.24,707.72,Hombegowda
24-12-2022,32.93,82.54,1.31,23.84,13.74,2.14,4.42,0.32,28.8,0.26,4.29,21.56,58.57,115.12,708.39,Hombegowda
25-12-2022,17.67,44.16,1.29,17.58,10.39,2.12,3.89,0.42,23.74,0.23,4.04,21.03,81.12,95.65,708.96,Hombegowda
26-12-2022,5.89,14.62,1.31,18.06,10.66,2.11,4.26,0.4,14.19,0.15,4.08,22.15,80.6,126.56,710.31,Hombegowda
27-12-2022,10.53,26.22,1.35,19.84,11.65,2.08,3.52,0.56,13.16,0.18,4.28,21.27,83.31,130.04,711.68,Hombegowda
28-12-2022,13.83,34.4,1.32,19.09,11.23,2.07,3.67,0.28,17.55,0.17,4.18,22.93,73.86,133.79,712.58,Hombegowda
29-12-2022,18.72,46.99,1.26,22.97,13.24,2.08,3.67,0.42,20.03,0.22,4.65,22.75,66.95,140.12,713.66,Hombegowda
30-12-2022,25.72,64.42,1.32,26.19,15,2.05,3.68,0.59,18.08,0.37,5.12,21.91,63.99,148.42,714.33,Hombegowda
31-12-2022,30.6,76.33,1.3,27.09,15.47,2.07,4.65,0.53,24.24,0.31,4.66,22.08,61.16,145.76,713.56,Hombegowda
01-01-2023,29.85416667,74.71875,1.301736111,25.45173611,14.59513889,2.095486111,4.933680556,0.578888889,28.24375,0.25625,4.39375,22.41458333,61.30208333,130.25,712.7708333,Hombegowda
02-01-2023,28.82291667,72.20833333,1.336805556,22.796875,13.215625,2.115972222,4.102430556,0.384548611,26.61809028,0.222916667,4.260416667,21.525,62.45833333,129.8645833,712.5520833,Hombegowda
03-01-2023,28.51041667,71.31597222,1.283333333,23.30972222,13.44097222,2.091666667,4.553819444,0.361388889,22.25319444,0.234375,3.907291667,20.84791667,67.76041667,136.9166667,712.7395833,Hombegowda
04-01-2023,30.82291667,76.875,1.297916667,20.72326389,12.06909722,2.046527778,3.884027778,0.452881944,28.84243056,0.352777778,2.852083333,21.08125,67.10416667,130.59375,711.8020833,Hombegowda
05-01-2023,29.09375,72.67708333,1.313888889,19.62326389,11.50347222,2.06875,4.543402778,0.299618056,28.28826389,0.422222222,1.483333333,20.49375,71.21875,130.2916667,712.1875,Hombegowda
06-01-2023,32.28125,80.625,1.365277778,19.70173611,11.59097222,2.097569444,4.489236111,0.208125,29.82756944,0.294444444,1.03125,20.86770833,69.11458333,128.2395833,713.1458333,Hombegowda
07-01-2023,37.6875,94.03125,1.322569444,20.37986111,11.91215278,2.116666667,5.001041667,0.349930556,30.2978125,0.485416667,1.725,20.85,69.19791667,127.5,712.75,Hombegowda
08-01-2023,46.95833333,117.2604167,1.327430556,22.93194444,13.275,2.139583333,4.40625,0.657673611,31.95284722,0.909722222,3.245833333,21.140625,66.26041667,121.8645833,711.7916667,Hombegowda
09-01-2023,42.80208333,106.90625,1.284027778,27.45347222,15.64305556,2.070138889,5.54375,0.632878788,27.86822917,0.878787879,3.127272727,20.28229167,57.47916667,134.59375,712.375,Hombegowda
10-01-2023,37.6875,94.1875,1.338194444,25.78645833,14.80069444,2.067708333,5.213194444,0.511597222,29.556875,0.7125,2.534375,20.075,61.94791667,129.9791667,712.1875,Hombegowda
11-01-2023,33.79166667,84.6875,1.35,29.71770833,16.90277778,1.99375,5.696875,0.633041667,24.5603125,0.889166667,3.119583333,20.58854167,52.30208333,135.2083333,710.5520833,Hombegowda
12-01-2023,38.45833333,96.23958333,1.353125,32.99618056,18.64722222,1.964583333,5.330555556,0.564311594,23.65392361,0.790217391,2.798550725,21.25104167,51.23958333,135.03125,709.53125,Hombegowda
13-01-2023,38.44791667,96.13541667,1.333680556,32.465625,18.353125,2.011458333,5.184027778,0.470753968,25.44496528,0.69875,2.338888889,21.34479167,53.0625,135.6770833,709.8229167,Hombegowda
14-01-2023,37.15625,92.9375,1.402083333,29.97743056,17.08541667,2.032986111,4.403125,0.552916667,27.79065972,0.776041667,2.729861111,20.94791667,53.88541667,138.3645833,709.8958333,Hombegowda
15-01-2023,31.92708333,79.83333333,1.272569444,27.48298611,15.64722222,2.048263889,5.133680556,0.302864583,25.24208333,0.426041667,1.503645833,21.23854167,50.8125,140.71875,708.9375,Hombegowda
16-01-2023,31.59375,78.875,1.359375,31.01041667,17.59270833,1.996180556,5.539930556,0.448815789,25.67642361,0.63245614,2.218421053,21.634375,52.25,143.2708333,709.4895833,Hombegowda
17-01-2023,33.26041667,83.16666667,1.252083333,24.91284722,14.27256944,2.042708333,5.101736111,0.321076389,24.07104167,0.454166667,1.585416667,21.23229167,54.41666667,141.75,710.15625,Hombegowda
18-01-2023,26,64.90625,1.344444444,24.23715278,13.98541667,2.078472222,5.021875,0.284444444,24.30753472,0.41884058,1.404861111,20.45833333,62.59375,130.5416667,711.46875,Hombegowda
19-01-2023,32.52083333,81.1875,1.298611111,23.91944444,13.78576389,2.063194444,4.563541667,0.357916667,30.29190972,0.498958333,1.767708333,20.99270833,57.85416667,125.0104167,711.6041667,Hombegowda
20-01-2023,33.80208333,84.41666667,1.341666667,22.8125,13.21388889,2.101041667,5.027083333,0.335347222,24.43753472,0.473611111,1.654513889,20.18333333,68.01041667,137.5520833,711.3020833,Hombegowda
21-01-2023,34.64583333,86.6875,1.355208333,24.96111111,14.37638889,2.066666667,4.878819444,0.824270833,21.75743056,0.727777778,3.293402778,20.93645833,67.19791667,127.5625,710.7395833,Hombegowda
22-01-2023,32.41666667,81.0625,1.304166667,19.76111111,11.56736111,2.106944444,3.780208333,0.350694444,25.54847222,0.170833333,2.672916667,20.86145833,62.48958333,130.2604167,709.8958333,Hombegowda
23-01-2023,31.34375,78.65625,1.301388889,21.78541667,12.64826389,2.096527778,4.016319444,0.397638889,22.37465278,0.20625,2.7625,20.00833333,73,129.875,709.2916667,Hombegowda
24-01-2023,24.23958333,61.07291667,1.301388889,19.97118056,11.68263889,2.075,4.579166667,0.354826389,21.80663194,0.167708333,2.791666667,21.8125,68.72916667,135.96875,709.2708333,Hombegowda
25-01-2023,28.30208333,70.58333333,1.344791667,22.48819444,13.05486111,2.038194444,3.744444444,0.282743056,27.12881944,0.164583333,2.844791667,21.37083333,62.31944444,133.4479167,709.125,Hombegowda
26-01-2023,36.85416667,91.97916667,1.290972222,21.63472222,12.55416667,2.086111111,5.034027778,0.279236111,30.39253472,0.190625,2.81875,21.42708333,59.66319444,132.8854167,709.1458333,Hombegowda
27-01-2023,36.90625,92.38541667,1.310416667,22.56527778,13.06458333,2.046875,4.383333333,0.255486111,28.69625,0.196875,2.841666667,21.90104167,58.1875,133.4583333,709.2708333,Hombegowda
28-01-2023,29.66666667,73.96875,1.298611111,24.17083333,13.91979167,2.057986111,4.728819444,0.23734127,24.83291667,0.202083333,2.911458333,21.628125,54.97916667,132.125,711.2083333,Hombegowda
29-01-2023,33.67708333,84.21875,1.311111111,21.06631944,12.26493056,2.062152778,4.310069444,0.273229167,29.51423611,0.202083333,2.815625,21.78229167,57.60416667,129.03125,710.2395833,Hombegowda
30-01-2023,30.29166667,75.70833333,1.301041667,21.02083333,12.23784722,2.125347222,5.051736111,0.3371875,24.64802083,0.223958333,2.886458333,22.31041667,68.81944444,128.2395833,713.3958333,Hombegowda
31-01-2023,24.35416667,61.01041667,1.353819444,19.82048611,11.63888889,2.0375,3.719444444,0.296284722,25.25170139,0.198958333,2.888194444,22.81770833,61.19444444,112.8368056,708.8854167,Hombegowda
01-02-2023,33.38461538,83.23076923,1.274358974,23.49935897,13.53653846,2.027564103,4.062820513,0.323076923,27.36660256,0.230769231,2.895512821,20.12692308,63.14102564,109.5,708.9615385,Hombegowda
02-02-2023,33.20123626,82.73145605,1.327358059,24.99164377,14.37005495,2.02985348,4.6367674,0.393592033,26.22517628,0.243063187,3.007577839,22.06971154,60.1717033,118.7857143,712.9093407,Hombegowda
03-02-2023,33.01785714,82.23214286,1.380357143,26.48392857,15.20357143,2.032142857,5.210714286,0.464107143,25.08375,0.255357143,3.119642857,24.0125,57.20238095,128.0714286,716.8571429,Hombegowda
04-02-2023,32.21875,80.42708333,1.333680556,22.846875,13.24722222,2.024652778,4.993402778,0.447604167,31.40368056,0.191666667,2.9125,23.965625,48.375,127.2083333,711.40625,Hombegowda
05-02-2023,36.05208333,90.19791667,1.330902778,21.37048611,12.45520833,2.059375,4.925,0.262324561,35.5371875,0.194791667,2.839583333,24.18333333,49.83333333,129.8229167,710.7291667,Hombegowda
06-02-2023,37.91666667,95.02083333,1.316319444,28.38020833,16.159375,1.952083333,4.863541667,0.667013889,30.0240625,0.303125,3.330208333,23.17916667,49.17708333,133.9375,709.03125,Hombegowda
07-02-2023,45.28125,113.2916667,1.295486111,28.71076389,16.32256944,2.037152778,4.81875,0.441979167,36.89944444,0.35625,3.570833333,23.946875,51.89583333,161.2291667,711.3541667,Hombegowda
08-02-2023,46.67708333,116.875,1.31875,29.68506944,16.85590278,2.080555556,5.594444444,0.431125,35.11409722,0.297916667,3.135416667,24.34479167,52,131.34375,708.875,Hombegowda
09-02-2023,44.97916667,112.5,1.324652778,26.96631944,15.42881944,2.105902778,5.251041667,0.548412698,37.2665625,0.241666667,3.01875,23.97916667,52.5,130,712.0520833,Hombegowda
10-02-2023,40.36458333,101.0104167,1.306944444,30.59930556,17.346875,2.034375,5.610763889,0.517608696,26.66784722,0.275,3.254166667,23.50625,46,123.3645833,713.0416667,Hombegowda
11-02-2023,41.28125,102.96875,1.326041667,30.46736111,17.28298611,2.044444444,5.264930556,0.446083333,27.17715278,0.30625,3.119791667,23.49479167,45.28125,131.6979167,710.8229167,Hombegowda
